"","SVSPP","SCINAME","COMNAME","CRUISE6","STATION","PDSEX","PDID","PYLEN","PYLEST","PYNAM","PDLEN"
"901",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199206,284,NA,4,7500,NA,"MERLUCCIUS BILINEARIS",30
"902",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199706,287,2,1,17000,NA,"CLUPEIDAE",50
"903",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199105,308,2,6,21000,NA,"CLUPEA HARENGUS",47
"904",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199604,167,2,4,13000,NA,"MERLUCCIUS BILINEARIS",29
"905",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",200902,335,2,603,10000,"E","OSTEICHTHYES",31
"906",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,174,2,6,16000,NA,"AMMODYTES SP",30
"907",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201904,41,2,1771,9500,"N","AMMODYTES SP",21
"908",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,174,1,43,14000,NA,"AMMODYTES SP",30
"909",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",200510,230,2,302,8500,"N","UROPHYCIS CHUSS",25
"910",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201202,289,2,140463,7000,"N","CLUPEA HARENGUS",31
"911",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199002,42,1,10,4000,NA,NA,29
"912",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198606,231,2,8,1200,NA,"EUPHAUSIIDAE",32
"913",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201304,324,2,327383,9500,"N","MERLUCCIUS BILINEARIS",31
"914",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201402,316,2,128960,14000,"N","MERLUCCIUS BILINEARIS",26
"915",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199706,260,2,3,5500,NA,"PLEURONECTIFORMES",28
"916",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,174,1,2,14000,NA,"AMMODYTES SP",29
"917",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199105,156,2,1,500,NA,"DECAPODA CRAB",24
"918",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,174,2,12,15000,NA,"AMMODYTES SP",33
"919",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199701,20,1,4,7000,"N","PEPRILUS TRIACANTHUS",27
"920",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198904,290,1,1,6500,NA,"MERLUCCIUS BILINEARIS",26
"921",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198603,24,2,3,2900,NA,"CRANGON SEPTEMSPINOSA",16
"922",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199206,92,NA,6,9000,NA,"PEPRILUS TRIACANTHUS",34
"923",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198901,154,1,2,15000,NA,"CLUPEIDAE",32
"924",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199206,252,NA,3,10000,NA,"MERLUCCIUS BILINEARIS",34
"925",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198904,196,2,5,15600,NA,"AMMODYTES SP",33
"926",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",200401,133,2,2,10000,"E","MERLUCCIUS BILINEARIS",36
"927",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",200703,120,2,4,4500,"N","MERLUCCIUS BILINEARIS",30
"928",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198705,145,1,12,2500,NA,"CRUSTACEA SHRIMP",23
"929",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199706,208,1,1,6500,NA,"FISH",25
"930",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",200902,279,2,302,10000,"N","ILLEX ILLECEBROSUS",32
"931",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201902,396,0,160500,5600,"N","AMMODYTES SP",12
"932",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",200303,105,2,1,5300,"N","GOBIIDAE",29
"933",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,174,2,12,13000,NA,"AMMODYTES SP",33
"934",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201304,271,1,296742,3000,"N","LOLIGO SP",26
"935",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198803,113,1,2,6500,NA,"MERLUCCIUS BILINEARIS",23
"936",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199102,142,2,74,18800,NA,"SCOMBER SP",33
"937",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199406,80,2,7,3100,NA,"FISH",22
"938",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199902,126,1,2,9500,"N","MERLUCCIUS BILINEARIS",15
"939",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199406,251,1,1,2500,NA,"FISH",25
"940",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201404,426,0,197239,3300,"E","MERLUCCIUS BILINEARIS",9
"941",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198803,240,2,2,4000,NA,"MERLUCCIUS BILINEARIS",31
"942",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,174,2,12,15000,NA,"AMMODYTES SP",33
"943",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199604,92,2,1,6000,NA,"FISH",30
"944",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,174,1,1,18000,NA,"AMMODYTES SP",31
"945",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199507,319,2,2,23500,NA,"FISH",50
"946",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199507,320,2,1,29800,NA,"MERLUCCIUS BILINEARIS",39
"947",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198705,145,2,3,16500,NA,"AMMODYTES SP",23
"948",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201404,172,2,68110,19000,"E","GADIFORMES",36
"949",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,174,2,11,16000,NA,"AMMODYTES SP",37
"950",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",197904,153,2,6,15000,NA,"AMMODYTES SP",43
"951",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201604,291,0,133296,1500,"N","CEPHALOPODA",8
"952",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201502,357,2,124127,13900,"N","AMMODYTES SP",34
"953",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",197904,155,2,5,16000,NA,"AMMODYTES SP",46
"954",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199505,76,2,7,11200,NA,"CLUPEIDAE",33
"955",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",200902,10,2,2,3800,"N","LOLIGO SP",34
"956",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198508,382,2,24,6000,NA,"MERLUCCIUS BILINEARIS",37
"957",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199505,76,2,7,10000,NA,"CLUPEIDAE",33
"958",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198705,178,2,9,3000,NA,"EUPHAUSIIDAE",33
"959",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198603,105,1,15,18000,NA,"AMMODYTES SP",32
"960",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198803,110,1,8,4200,NA,"MERLUCCIUS BILINEARIS",25
"961",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199303,14,0,1,11000,NA,"MERLUCCIUS BILINEARIS",37
"962",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201004,144,2,1,8000,"N","ENGRAULIDAE",24
"963",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199706,265,2,7,6400,NA,"MERLUCCIUS BILINEARIS",33
"964",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201204,284,0,138393,9500,"N","MERLUCCIUS BILINEARIS",16
"965",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201001,105,2,1,10000,"N","LOLIGO SP",34
"966",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199706,154,1,10,2000,NA,"PANDALIDAE",22
"967",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199507,282,1,6,7000,NA,"MERLUCCIUS BILINEARIS",22
"968",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198705,323,2,3,1600,NA,"PANDALIDAE",33
"969",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",197512,39,0,9,4000,NA,"MERLUCCIUS BILINEARIS",8
"970",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201204,277,2,135034,2500,"N","LOLIGO SP",17
"971",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",197512,37,2,4,4000,NA,"MERLUCCIUS BILINEARIS",29
"972",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198901,136,2,2,10000,NA,"FISH",42
"973",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199004,254,2,10,10000,NA,"MERLUCCIUS BILINEARIS",27
"974",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201202,94,2,45708,11000,"E","PEPRILUS TRIACANTHUS",42
"975",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,245,2,7,7000,NA,"MERLUCCIUS BILINEARIS",38
"976",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",201204,233,0,113622,20000,"E","OSTEICHTHYES",41
"977",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",199204,117,0,4,22000,NA,"CLUPEIDAE",44
"978",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198702,110,2,2,6000,NA,"AMMODYTES SP",20
"979",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",197602,14,2,6,28000,NA,"FISH",49
"980",72,"MERLUCCIUS BILINEARIS","SILVER HAKE",198502,123,2,2,8000,NA,"AMMODYTES SP",34
"981",73,"GADUS MORHUA","ATLANTIC COD",198705,201,1,9,5500,NA,"CANCER IRRORATUS",87
"982",73,"GADUS MORHUA","ATLANTIC COD",198803,309,2,14,10000,NA,"AMMODYTES SP",30
"983",73,"GADUS MORHUA","ATLANTIC COD",199102,156,1,4,10400,NA,"GADIDAE",81
"984",73,"GADUS MORHUA","ATLANTIC COD",198508,221,2,2,8000,NA,"DECAPODA CRAB",120
"985",73,"GADUS MORHUA","ATLANTIC COD",198901,200,2,1,1000,NA,"ISOPODA",68
"986",73,"GADUS MORHUA","ATLANTIC COD",197707,215,1,2,19000,NA,"AMMODYTES SP",93
"987",73,"GADUS MORHUA","ATLANTIC COD",199604,342,1,13,7000,NA,"AMMODYTES SP",63
"988",73,"GADUS MORHUA","ATLANTIC COD",198705,201,1,4,3500,NA,"CANCER IRRORATUS",82
"989",73,"GADUS MORHUA","ATLANTIC COD",198603,149,2,2,3300,NA,"CANCER IRRORATUS",999.99
"990",73,"GADUS MORHUA","ATLANTIC COD",198702,189,2,1,39000,NA,"CONGER OCEANICUS",86
"991",73,"GADUS MORHUA","ATLANTIC COD",199402,231,1,1,20000,NA,"FISH",74
"992",73,"GADUS MORHUA","ATLANTIC COD",199908,284,1,2,2700,"N","CANCER IRRORATUS",44
"993",73,"GADUS MORHUA","ATLANTIC COD",199801,130,2,12,2700,NA,"CANCER SP",44
"994",73,"GADUS MORHUA","ATLANTIC COD",198803,309,1,33,11000,NA,"AMMODYTES SP",42
"995",73,"GADUS MORHUA","ATLANTIC COD",200510,312,1,5,2500,"N","FISH",48
"996",73,"GADUS MORHUA","ATLANTIC COD",198705,201,1,4,4000,NA,"CANCER IRRORATUS",82
"997",73,"GADUS MORHUA","ATLANTIC COD",198502,266,2,2,7500,NA,"PLEURONECTIFORMES",50
"998",73,"GADUS MORHUA","ATLANTIC COD",201302,397,1,179057,6600,"N","MACROZOARCES AMERICANUS",34
"999",73,"GADUS MORHUA","ATLANTIC COD",198202,343,1,9,600,NA,"CANCER SP",49
"1000",73,"GADUS MORHUA","ATLANTIC COD",197707,215,1,2,16500,NA,"AMMODYTES SP",93
"1001",73,"GADUS MORHUA","ATLANTIC COD",198803,222,1,3,1700,NA,"CANCER SP",70
"1002",73,"GADUS MORHUA","ATLANTIC COD",198702,181,2,1,24000,NA,"RAJA ERINACEA",101
"1003",73,"GADUS MORHUA","ATLANTIC COD",198901,284,1,1,3600,NA,"EUPHAUSIIDAE",69
"1004",73,"GADUS MORHUA","ATLANTIC COD",198508,338,2,1,25000,NA,"MERLUCCIUS BILINEARIS",79
"1005",73,"GADUS MORHUA","ATLANTIC COD",199901,133,2,1,12000,"N","UROPHYCIS CHUSS",57
"1006",73,"GADUS MORHUA","ATLANTIC COD",198402,330,1,1,9000,NA,"ASPIDOPHOROIDES MONOPTERYGIUS",54
"1007",73,"GADUS MORHUA","ATLANTIC COD",198705,215,1,16,2200,NA,"CANCER SP",49
"1008",73,"GADUS MORHUA","ATLANTIC COD",200604,273,2,1,18000,"E","AMMODYTES SP",53
"1009",73,"GADUS MORHUA","ATLANTIC COD",199706,184,1,12,4500,NA,"CANCER IRRORATUS",77
"1010",73,"GADUS MORHUA","ATLANTIC COD",199602,290,1,2,1200,NA,"CANCER SP",55
"1011",73,"GADUS MORHUA","ATLANTIC COD",199002,184,2,7,3500,NA,"CANCER IRRORATUS",78
"1012",73,"GADUS MORHUA","ATLANTIC COD",198702,189,2,1,2000,NA,"DECAPODA CRAB",86
"1013",73,"GADUS MORHUA","ATLANTIC COD",198202,232,2,2,20000,NA,"MACROZOARCES AMERICANUS",999.99
"1014",73,"GADUS MORHUA","ATLANTIC COD",199801,130,1,2,1400,NA,"CANCER SP",54
"1015",73,"GADUS MORHUA","ATLANTIC COD",200303,253,1,1,15000,"E","CLUPEIDAE",68
"1016",73,"GADUS MORHUA","ATLANTIC COD",197910,613,1,14,3500,NA,"PSEUDOPLEURONECTES AMERICANUS",37
"1017",73,"GADUS MORHUA","ATLANTIC COD",199202,317,NA,9,16000,NA,"MERLUCCIUS BILINEARIS",62
"1018",73,"GADUS MORHUA","ATLANTIC COD",199102,185,1,46,12700,NA,"AMMODYTES SP",71
"1019",73,"GADUS MORHUA","ATLANTIC COD",198705,215,2,6,1300,NA,"ISOPODA",45
"1020",73,"GADUS MORHUA","ATLANTIC COD",199602,252,2,2,20000,NA,"CLUPEA HARENGUS",86
"1021",73,"GADUS MORHUA","ATLANTIC COD",197904,251,1,5,15000,NA,"AMMODYTES SP",75
"1022",73,"GADUS MORHUA","ATLANTIC COD",200303,303,1,16,3800,"N","CANCRIDAE",66
"1023",73,"GADUS MORHUA","ATLANTIC COD",199202,256,NA,2,20600,NA,"MERLUCCIUS BILINEARIS",73
"1024",73,"GADUS MORHUA","ATLANTIC COD",199505,3,1,1,11000,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",47
"1025",73,"GADUS MORHUA","ATLANTIC COD",197707,215,1,1,9500,NA,"AMMODYTES SP",57
"1026",73,"GADUS MORHUA","ATLANTIC COD",198102,424,1,9,13000,NA,"AMMODYTES SP",58
"1027",73,"GADUS MORHUA","ATLANTIC COD",198705,201,1,9,4500,NA,"CANCER IRRORATUS",87
"1028",73,"GADUS MORHUA","ATLANTIC COD",198202,418,2,1,10000,NA,"PANDALUS BOREALIS",68
"1029",73,"GADUS MORHUA","ATLANTIC COD",198508,338,1,2,23000,NA,"MERLUCCIUS BILINEARIS",66
"1030",73,"GADUS MORHUA","ATLANTIC COD",199702,223,1,1,6000,NA,"CANCER IRRORATUS",84
"1031",73,"GADUS MORHUA","ATLANTIC COD",199902,154,1,1,19000,"N","ALOSA PSEUDOHARENGUS",68
"1032",73,"GADUS MORHUA","ATLANTIC COD",199302,261,NA,2,4800,NA,"MACROZOARCES AMERICANUS",52
"1033",73,"GADUS MORHUA","ATLANTIC COD",198702,202,1,2,14000,NA,"CRYPTACANTHODES MACULATUS",41
"1034",73,"GADUS MORHUA","ATLANTIC COD",199801,136,2,16,6400,NA,"GADIDAE",41
"1035",73,"GADUS MORHUA","ATLANTIC COD",198901,240,2,1,13400,NA,"MERLUCCIUS BILINEARIS",61
"1036",73,"GADUS MORHUA","ATLANTIC COD",198603,364,2,5,28000,NA,"CLUPEA HARENGUS",999.99
"1037",73,"GADUS MORHUA","ATLANTIC COD",199802,281,2,6,13000,NA,"MERLUCCIUS BILINEARIS",89
"1038",73,"GADUS MORHUA","ATLANTIC COD",198106,380,1,1,23000,NA,"ILLEX SP",92
"1039",73,"GADUS MORHUA","ATLANTIC COD",198603,364,2,5,25000,NA,"CLUPEA HARENGUS",999.99
"1040",73,"GADUS MORHUA","ATLANTIC COD",198502,290,1,25,1500,NA,"CANCER IRRORATUS",51
"1041",73,"GADUS MORHUA","ATLANTIC COD",201001,31,1,1,3600,"N","CANCER IRRORATUS",74
"1042",73,"GADUS MORHUA","ATLANTIC COD",198502,290,1,18,3500,NA,"CANCER IRRORATUS",77
"1043",73,"GADUS MORHUA","ATLANTIC COD",197602,276,2,5,14000,NA,"AMMODYTES SP",71
"1044",73,"GADUS MORHUA","ATLANTIC COD",200610,245,1,3,11200,"N","AMMODYTES SP",68
"1045",73,"GADUS MORHUA","ATLANTIC COD",200902,294,1,1,2700,"N","CANCER IRRORATUS",73
"1046",73,"GADUS MORHUA","ATLANTIC COD",199505,3,1,1,3000,NA,"CANCER IRRORATUS",47
"1047",73,"GADUS MORHUA","ATLANTIC COD",199402,282,1,7,11900,NA,"FISH",38
"1048",73,"GADUS MORHUA","ATLANTIC COD",199405,2,2,2,17000,NA,"FISH",67
"1049",73,"GADUS MORHUA","ATLANTIC COD",198702,189,2,2,12000,NA,"BOTHIDAE",77
"1050",73,"GADUS MORHUA","ATLANTIC COD",198702,189,1,9,4000,NA,"CANCER SP",70
"1051",73,"GADUS MORHUA","ATLANTIC COD",199002,176,1,7,1000,NA,"CANCER IRRORATUS",50
"1052",73,"GADUS MORHUA","ATLANTIC COD",199102,184,1,36,3900,NA,"COTTIDAE",28
"1053",73,"GADUS MORHUA","ATLANTIC COD",199102,155,1,2,7300,NA,"UROPHYCIS CHUSS",58
"1054",73,"GADUS MORHUA","ATLANTIC COD",200407,237,1,1,4100,"N","SEBASTES FASCIATUS",26
"1055",73,"GADUS MORHUA","ATLANTIC COD",200102,318,2,2,1000,"N","CANCER BOREALIS",43
"1056",73,"GADUS MORHUA","ATLANTIC COD",198702,208,2,1,27000,NA,"PLEURONECTIFORMES",114
"1057",73,"GADUS MORHUA","ATLANTIC COD",199902,220,1,1,4000,"N","FISH LARVAE",41
"1058",73,"GADUS MORHUA","ATLANTIC COD",198502,380,2,12,9000,NA,"MERLUCCIUS BILINEARIS",56
"1059",73,"GADUS MORHUA","ATLANTIC COD",199102,155,2,1,8000,NA,"TAUTOGOLABRUS ADSPERSUS",60
"1060",73,"GADUS MORHUA","ATLANTIC COD",198702,193,1,17,3000,NA,"COTTIDAE",999.99
"1061",73,"GADUS MORHUA","ATLANTIC COD",199206,286,NA,3,2000,NA,"CRUSTACEA SHRIMP",61
"1062",73,"GADUS MORHUA","ATLANTIC COD",200109,304,1,3,14000,"N","MACROZOARCES AMERICANUS",82
"1063",73,"GADUS MORHUA","ATLANTIC COD",200407,211,2,1,8000,"N","FISH",56
"1064",73,"GADUS MORHUA","ATLANTIC COD",200102,318,1,21,3000,"E","CANCER BOREALIS",61
"1065",73,"GADUS MORHUA","ATLANTIC COD",199105,229,1,3,9900,NA,"MERLUCCIUS BILINEARIS",31
"1066",73,"GADUS MORHUA","ATLANTIC COD",199002,283,2,1,20200,NA,"MERLUCCIUS BILINEARIS",102
"1067",73,"GADUS MORHUA","ATLANTIC COD",199801,131,2,4,800,NA,"CANCER SP",45
"1068",73,"GADUS MORHUA","ATLANTIC COD",200407,262,1,2,2000,"N","CANCRIDAE",43
"1069",73,"GADUS MORHUA","ATLANTIC COD",199105,190,1,1,3200,NA,"CANCER BOREALIS",73
"1070",73,"GADUS MORHUA","ATLANTIC COD",198502,290,1,16,12000,NA,"FISH",39
"1071",73,"GADUS MORHUA","ATLANTIC COD",198502,301,2,2,20000,NA,"ANARHICHAS LUPUS",75
"1072",73,"GADUS MORHUA","ATLANTIC COD",197702,142,1,3,29000,NA,"PLEURONECTIFORMES",110
"1073",73,"GADUS MORHUA","ATLANTIC COD",199502,142,2,19,2000,NA,"DECAPODA CRAB",58
"1074",73,"GADUS MORHUA","ATLANTIC COD",199202,230,NA,1,2000,NA,"DECAPODA CRAB",66
"1075",73,"GADUS MORHUA","ATLANTIC COD",198202,353,2,1,700,NA,"HYPERIIDAE",86
"1076",73,"GADUS MORHUA","ATLANTIC COD",199102,169,1,8,2100,NA,"CANCER IRRORATUS",57
"1077",73,"GADUS MORHUA","ATLANTIC COD",199002,176,1,7,1500,NA,"CANCER IRRORATUS",50
"1078",73,"GADUS MORHUA","ATLANTIC COD",199503,261,1,1,24500,NA,"MERLUCCIUS BILINEARIS",105
"1079",73,"GADUS MORHUA","ATLANTIC COD",200407,259,2,1,5000,"N","CANCER BOREALIS",76
"1080",73,"GADUS MORHUA","ATLANTIC COD",198502,290,1,18,5500,NA,"CANCER IRRORATUS",77
"1081",73,"GADUS MORHUA","ATLANTIC COD",199801,136,1,2,2200,NA,"CANCER IRRORATUS",50
"1082",73,"GADUS MORHUA","ATLANTIC COD",198402,330,2,4,7000,NA,"ASPIDOPHOROIDES MONOPTERYGIUS",26
"1083",73,"GADUS MORHUA","ATLANTIC COD",199908,312,1,2,1500,"N","CANCER SP",55
"1084",73,"GADUS MORHUA","ATLANTIC COD",199604,303,2,23,900,NA,"CANCER IRRORATUS",24
"1085",73,"GADUS MORHUA","ATLANTIC COD",198702,193,1,1,5100,NA,"CANCER BOREALIS",47
"1086",73,"GADUS MORHUA","ATLANTIC COD",198603,364,2,1,33000,NA,"FISH",110
"1087",73,"GADUS MORHUA","ATLANTIC COD",198502,187,2,2,12000,NA,"AMMODYTES SP",86
"1088",73,"GADUS MORHUA","ATLANTIC COD",198502,289,1,17,4000,NA,"CANCER IRRORATUS",89
"1089",73,"GADUS MORHUA","ATLANTIC COD",199302,261,NA,3,5000,NA,"MACROZOARCES AMERICANUS",55
"1090",73,"GADUS MORHUA","ATLANTIC COD",199202,258,NA,3,2000,NA,"MAJIDAE",66
"1091",73,"GADUS MORHUA","ATLANTIC COD",201001,386,2,5,15000,"N","AMMODYTES SP",52
"1092",73,"GADUS MORHUA","ATLANTIC COD",198801,128,2,1,8200,NA,"RAJA SP",109
"1093",73,"GADUS MORHUA","ATLANTIC COD",198502,290,1,21,4000,NA,"CANCER IRRORATUS",57
"1094",73,"GADUS MORHUA","ATLANTIC COD",201302,404,1,182579,2200,"N","CANCRIDAE",41
"1095",73,"GADUS MORHUA","ATLANTIC COD",198502,180,1,18,14000,NA,"AMMODYTES SP",61
"1096",73,"GADUS MORHUA","ATLANTIC COD",199502,144,2,3,11000,NA,"MERLUCCIUS BILINEARIS",116
"1097",73,"GADUS MORHUA","ATLANTIC COD",198705,213,2,1,1000,NA,"GASTROPODA",33
"1098",73,"GADUS MORHUA","ATLANTIC COD",198502,290,1,15,1200,NA,"CANCER IRRORATUS",48
"1099",73,"GADUS MORHUA","ATLANTIC COD",200407,201,1,2,26500,"N","SCOMBER SCOMBRUS",63
"1100",73,"GADUS MORHUA","ATLANTIC COD",198502,264,2,7,6000,NA,"MYOXOCEPHALUS SCORPIUS",44
"1101",73,"GADUS MORHUA","ATLANTIC COD",198102,424,2,7,19000,NA,"AMMODYTES SP",47
"1102",73,"GADUS MORHUA","ATLANTIC COD",200202,326,2,4,1800,"N","CANCRIDAE",58
"1103",73,"GADUS MORHUA","ATLANTIC COD",199206,238,NA,1,2000,NA,"CANCER IRRORATUS",88
"1104",73,"GADUS MORHUA","ATLANTIC COD",198502,180,1,18,16000,NA,"AMMODYTES SP",61
"1105",73,"GADUS MORHUA","ATLANTIC COD",197804,180,2,1,12000,NA,"MACROZOARCES AMERICANUS",104
"1106",73,"GADUS MORHUA","ATLANTIC COD",199503,308,1,1,12700,NA,"MERLUCCIUS BILINEARIS",45
"1107",73,"GADUS MORHUA","ATLANTIC COD",199804,168,2,9,4000,"N","MYOXOCEPHALUS OCTODECEMSPINOSUS",66
"1108",73,"GADUS MORHUA","ATLANTIC COD",199302,261,NA,2,5300,NA,"MACROZOARCES AMERICANUS",52
"1109",73,"GADUS MORHUA","ATLANTIC COD",198502,290,1,21,4500,NA,"CANCER IRRORATUS",57
"1110",73,"GADUS MORHUA","ATLANTIC COD",200510,325,2,5,1000,"N","CANCRIDAE",55
"1111",73,"GADUS MORHUA","ATLANTIC COD",198603,225,2,2,16000,NA,"AMMODYTES SP",86
"1112",73,"GADUS MORHUA","ATLANTIC COD",199602,266,2,9,4200,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",63
"1113",73,"GADUS MORHUA","ATLANTIC COD",199802,266,1,2,5500,NA,"PANDALIDAE",66
"1114",73,"GADUS MORHUA","ATLANTIC COD",197404,106,2,2,16500,NA,"SCOMBER SCOMBRUS",73
"1115",73,"GADUS MORHUA","ATLANTIC COD",199702,274,2,2,2500,NA,"CANCER IRRORATUS",50
"1116",73,"GADUS MORHUA","ATLANTIC COD",199002,177,2,12,6900,NA,"CANCER IRRORATUS",85
"1117",73,"GADUS MORHUA","ATLANTIC COD",199102,182,1,22,5500,NA,"CANCER IRRORATUS",57
"1118",73,"GADUS MORHUA","ATLANTIC COD",198803,222,1,3,800,NA,"CANCER SP",70
"1119",73,"GADUS MORHUA","ATLANTIC COD",199105,281,2,4,10000,NA,"AMMODYTES SP",57
"1120",73,"GADUS MORHUA","ATLANTIC COD",199302,324,NA,1,12800,NA,"MACROZOARCES AMERICANUS",44
"1121",73,"GADUS MORHUA","ATLANTIC COD",199503,244,2,5,1600,NA,"CANCER SP",38
"1122",73,"GADUS MORHUA","ATLANTIC COD",198603,280,2,1,2200,NA,"CANCER IRRORATUS",61
"1123",73,"GADUS MORHUA","ATLANTIC COD",199902,270,1,1,3500,"N","CANCER IRRORATUS",62
"1124",73,"GADUS MORHUA","ATLANTIC COD",198603,195,1,15,1600,NA,"MAJIDAE",62
"1125",73,"GADUS MORHUA","ATLANTIC COD",199503,261,1,1,30000,NA,"GLYPTOCEPHALUS CYNOGLOSSUS",105
"1126",73,"GADUS MORHUA","ATLANTIC COD",199402,130,1,1,22000,NA,"CLUPEA HARENGUS",87
"1127",73,"GADUS MORHUA","ATLANTIC COD",200709,329,1,1,20000,"N","MERLUCCIUS BILINEARIS",53
"1128",73,"GADUS MORHUA","ATLANTIC COD",199902,299,2,1,17000,"E","FISH",93
"1129",73,"GADUS MORHUA","ATLANTIC COD",199202,228,NA,3,20000,NA,"CLUPEIDAE",73
"1130",73,"GADUS MORHUA","ATLANTIC COD",199804,215,1,4,30400,"N","POLYCHAETA",47
"1131",73,"GADUS MORHUA","ATLANTIC COD",198502,180,1,16,5000,NA,"CANCER SP",75
"1132",73,"GADUS MORHUA","ATLANTIC COD",199802,269,1,2,2000,NA,"FISH",53
"1133",73,"GADUS MORHUA","ATLANTIC COD",199802,270,2,5,1800,NA,"CANCER IRRORATUS",53
"1134",73,"GADUS MORHUA","ATLANTIC COD",199202,252,NA,2,7000,NA,"PHOLIS GUNNELLUS",59
"1135",73,"GADUS MORHUA","ATLANTIC COD",200407,259,2,1,5000,"N","CANCER BOREALIS",76
"1136",73,"GADUS MORHUA","ATLANTIC COD",199102,182,1,27,3000,NA,"PAGUROIDEA",70
"1137",73,"GADUS MORHUA","ATLANTIC COD",199202,258,NA,7,800,NA,"MAJIDAE",49
"1138",73,"GADUS MORHUA","ATLANTIC COD",198702,193,2,3,2400,NA,"CANCER BOREALIS",59
